"DoesBundlePriceIncludeChild","IsComponentRequired","IsDefaultComponent","IsQuantityEditable","MaxQuantity","MinQuantity","Quantity","QuantityScaleMethod","QuoteVisibility","Sequence","ChildProductId","ParentProductId","ProductRelationshipTypeId","ChildProductClassificationId","ChildSellingModelId","ParentSellingModelId","ProductComponentGroupId","Errors"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","191","01tO500000aq02HIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","192","01tO500000aq02IIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","193","01tO500000aq02JIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","194","01tO500000aq02KIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","215","01tO500000aq02LIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","195","01tO500000aq02MIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","196","01tO500000aq02NIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","197","01tO500000aq02OIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","198","01tO500000aq02PIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","199","01tO500000aq02QIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","200","01tO500000aq02RIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","201","01tO500000aq02SIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","202","01tO500000aq02TIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","203","01tO500000aq02UIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","true","false","#N/A","#N/A","1","Proportional","#N/A","240","01tO500000aq02VIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","9","01tO500000aq02WIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","7","01tO500000aq02XIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","8","01tO500000aq02YIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","6","01tO500000aq02ZIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","11","01tO500000aq02aIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","10","01tO500000aq02bIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","14","01tO500000aq02cIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","13","01tO500000aq02dIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","12","01tO500000aq02eIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","242","01tO500000aq02fIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","243","01tO500000aq02gIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","244","01tO500000aq02hIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","241","01tO500000aq02iIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","true","#N/A","#N/A","1","#N/A","#N/A","3","01tO500000aq02nIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","true","#N/A","#N/A","1","#N/A","#N/A","2","01tO500000aq02oIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","true","false","#N/A","#N/A","1","Proportional","#N/A","10","01tO500000aq02pIAA","01tO500000apxiMIAQ","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","10","01tO500000aq02qIAA","01tO500000apxiMIAQ","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","1","01tO500000aq02tIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","true","#N/A","#N/A","10","#N/A","#N/A","4","01tO500000aq02wIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","true","#N/A","#N/A","1","#N/A","#N/A","1","01tO500000aq02xIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","true","true","true","#N/A","#N/A","1","#N/A","#N/A","30","01tO500000aq02yIAA","01tO500000aq03OIAQ","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","1","01tO500000aq033IAA","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","2","01tO500000aq034IAA","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","3","01tO500000aq035IAA","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","4","01tO500000aq036IAA","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","5","01tO500000aq037IAA","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","6","01tO500000aq038IAA","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","1","01tO500000aq039IAA","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","2","01tO500000aq03AIAQ","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","3","01tO500000aq03BIAQ","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","4","01tO500000aq03CIAQ","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","5","01tO500000aq03DIAQ","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","1","01tO500000aq03EIAQ","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","2","01tO500000aq03FIAQ","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","Always","3","01tO500000aq03GIAQ","01tO500000aq02lIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","#N/A","#N/A","10","01tO500000aq03LIAQ","01tO500000aq03OIAQ","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","30","01tO500000aq03UIAQ","01tO500000apxiMIAQ","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","true","false","#N/A","#N/A","1","Proportional","#N/A","10","01tO500000aq03WIAQ","01tO500000apxiMIAQ","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","Always","1","#N/A","01tO500000aq03IIAQ","0yoO5000000AlnFIAS","11BO500000O1XuAMAV","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for classification component.:ProductComponentGroupId --INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
