"Id","CanRamp","ConfigureDuringSale","Description","DisplayUrl","Family","IsActive","IsAssetizable","IsSoldOnlyWithOtherProds","Name","ProductCode","QuantityUnitOfMeasure","SpecificationType","StockKeepingUnit","Type","BasedOn.Code","UnitOfMeasure.UnitCode","BasedOnId","UnitOfMeasureId"
"ZFD1A5HYIFOXX60T5T","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Housing Arrangement - Right Entry","FESBA_KU94-2","#N/A","#N/A","FESBA_KU94-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"WOXDENUQVRX5DEMQ0R","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Housing Arrangement - Left & Right Entry","FESBA_KU95-2","#N/A","#N/A","FESBA_KU95-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"V6IO3BRRUTGHEYXVC0","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Ground Fault Indication Relay - None","FESBA_KU99-2","#N/A","#N/A","FESBA_KU99-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"DDBHAOEC2UKF4RFAMI","false","Allowed","#N/A","#N/A","Hardware","true","true","false","PowerCommand 3.3 with MLD","FESBA_KX21-2","#N/A","#N/A","FESBA_KX21-2","#N/A","Control PC","#N/A","8VERK2QQ1TGQ28XCFP","#N/A"
"STJNWJ9OGVE1D9REDM","false","#N/A","#N/A","#N/A","Hardware","true","true","false","RELAYS-USER CONFIGURED","FESBA_KX24-2","#N/A","#N/A","FESBA_KX24-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"AZVXIAJKLPWNDWT1WI","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Signals - Auxiliary 2, 8 Inputs/8 Outputs","FESBA_KY01-2","#N/A","#N/A","FESBA_KY01-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"WEYK8C26KVTCBVDEB6","false","#N/A","#N/A","#N/A","Service","true","true","false","Test Record-Strip Chart","FESBA_L010-2","#N/A","#N/A","FESBA_L010-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"X2KU0T0RNOTSUHTLCJ","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extended, Prime Load, 1Hr","FESBA_L011-2","#N/A","#N/A","FESBA_L011-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"YTWUW7OPI7U56TCE9C","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extnd, Prime Ld,2Hr","FESBA_L012-2","#N/A","#N/A","FESBA_L012-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"2OHJ8CILPKLPLOVNHO","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extnd, Prime Ld,4Hr","FESBA_L013-2","#N/A","#N/A","FESBA_L013-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"TBBQP9GQ7YFPU2RX3C","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extended, Prime Load, 8Hr","FESBA_L014-2","#N/A","#N/A","FESBA_L014-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"FWBLSBGVTNBR1QBRTI","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extended, Standby Load, 1","FESBA_L015-2","#N/A","#N/A","FESBA_L015-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"ZPVMXB8BEZNMD26FLJ","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extended, Standby Load, 2","FESBA_L016-2","#N/A","#N/A","FESBA_L016-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"QBEBKH1YUCNJXLV7KE","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extended, Standby Load, 4","FESBA_L017-2","#N/A","#N/A","FESBA_L017-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"5FFS3INXHW4GTF23WB","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Extnd,Stndby Ld,8Hr","FESBA_L018-2","#N/A","#N/A","FESBA_L018-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"BPHF5IKINLFTAPLIKR","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Varied Load,1 Hour,2 Step","FESBA_L019-2","#N/A","#N/A","FESBA_L019-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"ZCCOIF8YPJ4TMZWASB","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Varied Load,2Hr,2 Step","FESBA_L020-2","#N/A","#N/A","FESBA_L020-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"U2CRWP9PXC1JPLM3T7","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Varied Load, 4Hr, 2Step","FESBA_L021-2","#N/A","#N/A","FESBA_L021-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"I5JNFFLOUGNRJ95F9F","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Varied Ld,6Hr,3 Step","FESBA_L022-2","#N/A","#N/A","FESBA_L022-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"VNX2HPODNZNSJN7GIM","false","#N/A","#N/A","#N/A","Service","true","true","false","Test Record-Safety Shutdowns","FESBA_L023-2","#N/A","#N/A","FESBA_L023-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"JHPZ3EFO4XJVWHKN6O","false","#N/A","#N/A","#N/A","Service","true","true","false","Test Record-Exhaust Temp","FESBA_L024-2","#N/A","#N/A","FESBA_L024-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"TNMDGG7JL2JOYQPJN0","false","#N/A","#N/A","#N/A","Service","true","true","false","Test Record-Amb Temp/Pres","FESBA_L025-2","#N/A","#N/A","FESBA_L025-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"KLV8UJNSMNHNVBVTQA","false","#N/A","#N/A","#N/A","Service","true","true","false","Test Record-Certified","FESBA_L026-2","#N/A","#N/A","FESBA_L026-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"ACJ8QBXHCCWJJZI4OB","false","#N/A","#N/A","#N/A","Service","true","true","false","Test - Witness","FESBA_L027-2","#N/A","#N/A","FESBA_L027-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"6QDAZYKOMIIKGWETKG","false","#N/A","#N/A","#N/A","Service","true","true","false","Genset Warranty Base","FESBA_L028-2","#N/A","#N/A","FESBA_L028-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"K0X8CIXIJYOC4QAPRA","false","#N/A","#N/A","#N/A","Service","true","true","false","Test-Independent Laboratory","FESBA_L038-2","#N/A","#N/A","FESBA_L038-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"AC9DXVZYNMORSSVBC2","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-English","FESBA_L050-2","#N/A","#N/A","FESBA_L050-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"E1LSZLEMNEILSI3OKB","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Spanish","FESBA_L051-2","#N/A","#N/A","FESBA_L051-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"QDDTYYCNKB4HNCKVDV","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-French","FESBA_L052-2","#N/A","#N/A","FESBA_L052-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"CS2MJBV4XIZHCFPXKG","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Chinese","FESBA_L057-2","#N/A","#N/A","FESBA_L057-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"DY2CFYF8OWLI6OEW3N","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-German","FESBA_L068-2","#N/A","#N/A","FESBA_L068-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"TTERINIKIAFNA1SZHH","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Italian","FESBA_L069-2","#N/A","#N/A","FESBA_L069-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"82CJSFTKSMYEAJCC8C","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Swedish","FESBA_L070-2","#N/A","#N/A","FESBA_L070-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"PZLRZGF0X4YASDTNEF","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Portuguese","FESBA_L071-2","#N/A","#N/A","FESBA_L071-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"O14P0FOHFB56PRPW84","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Dutch","FESBA_L072-2","#N/A","#N/A","FESBA_L072-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"CUROVRE019PYX2CXWO","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Russian","FESBA_L073-2","#N/A","#N/A","FESBA_L073-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"Z9BYSFJQVHZXDMZYAC","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Greek","FESBA_L074-2","#N/A","#N/A","FESBA_L074-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"FBL2SHEQDZETTDQ3GW","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Finnish","FESBA_L114-2","#N/A","#N/A","FESBA_L114-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"ZBHBCKWAE90I4H8HEX","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Danish","FESBA_L115-2","#N/A","#N/A","FESBA_L115-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"VOYFGHJ50LV1AG9S50","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Norwegian","FESBA_L136-2","#N/A","#N/A","FESBA_L136-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"HR8Z4MWOMQDNV0385J","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 3YR 1500HR PARTS","FESBA_L182-2","#N/A","#N/A","FESBA_L182-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"AMG0H0S6LPN1QVWFHV","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 5YR 2500HR PARTS","FESBA_L183-2","#N/A","#N/A","FESBA_L183-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"96ET5P34NTYYJRUQWH","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 10YR 5000HR PARTS","FESBA_L184-2","#N/A","#N/A","FESBA_L184-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"H2UHLHNBRXAWG29DJO","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 3YR 1500HR Parts + Labor","FESBA_L185-2","#N/A","#N/A","FESBA_L185-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"ODWYSTEFL7WUIGLR3T","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 5YR 2500HR Parts + Labor","FESBA_L186-2","#N/A","#N/A","FESBA_L186-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"YZUSAH56QHBIZJYCST","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 10YR 5000HR Parts + Labor","FESBA_L187-2","#N/A","#N/A","FESBA_L187-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"O046GAO3K8KYI9CZ4G","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 3YR 1500HR Parts + Labor + Travel","FESBA_L188-2","#N/A","#N/A","FESBA_L188-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"LF9IAOKXFOK8K4SDT0","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 5YR 2500HR Parts + Labor + Travel","FESBA_L189-2","#N/A","#N/A","FESBA_L189-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"QQFFW3CHRRCVNQWUYR","false","#N/A","#N/A","#N/A","Service","true","true","false","ST 10YR 5000HR Parts + Labor + Travel","FESBA_L190-2","#N/A","#N/A","FESBA_L190-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"LTAJ4OE3QVSO7TV5GR","false","#N/A","#N/A","#N/A","Service","true","true","false","PR 2YR 4000HR P + L + T","FESBA_L191-2","#N/A","#N/A","FESBA_L191-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"KRNDSDOJTOCF2ZRPKP","false","#N/A","#N/A","#N/A","Service","true","true","false","PR 3YR 6000HR P + L + T","FESBA_L192-2","#N/A","#N/A","FESBA_L192-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"G4CRUPI0OQQPNZLIGV","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Literature-Brazilian Portuguese","FESBA_L245-2","#N/A","#N/A","FESBA_L245-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"7R8LS8UYWJNGOW2IM4","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 3YR UNLIMITED HR PARTS","FESBA_L250-2","#N/A","#N/A","FESBA_L250-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"LTS89B2B9QS9IKWPHY","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 5YR UNLIMITED HR PARTS","FESBA_L251-2","#N/A","#N/A","FESBA_L251-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"FKQWY96QWFC1EBCL2J","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 10YR UNLIMITED HR PARTS","FESBA_L252-2","#N/A","#N/A","FESBA_L252-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"BYPFCDAVPAMBIRO0E4","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 3YR UNLIMITED HR P + L","FESBA_L253-2","#N/A","#N/A","FESBA_L253-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"AHFHMVTOKN5CPVEMH7","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 5YR UNLIMITED HR P + L","FESBA_L254-2","#N/A","#N/A","FESBA_L254-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"NP6205CABNKH5FYAKH","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 10YR UNLIMITED HR P + L","FESBA_L255-2","#N/A","#N/A","FESBA_L255-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"U1MGLHWTCUSDDV55OJ","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 3YR UNLIMITED HR P + L + T","FESBA_L256-2","#N/A","#N/A","FESBA_L256-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"Z9HPJFYRYY10DKJCEW","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 5YR UNLIMITED HR P + L + T","FESBA_L257-2","#N/A","#N/A","FESBA_L257-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"WU7T2NHZRQELNXBBOW","false","#N/A","#N/A","#N/A","Service","true","true","false","DCC 10YR UNLIMITED HR P + L + T","FESBA_L258-2","#N/A","#N/A","FESBA_L258-2","#N/A","#N/A","#N/A","#N/A","#N/A"
"OV9VXHPNSWVNWQUTIM","false","#N/A","#N/A","#N/A","Hardware","true","true","false","No Enclosure","FESBA_NOENC","#N/A","#N/A","FESBA_NOENC","#N/A","#N/A","#N/A","#N/A","#N/A"
"N4FUSWSIRT7ZSGG32D","false","#N/A","#N/A","#N/A","Hardware","true","true","false","277/480,3 Phase,Wye,4 Wire","FESBA_R002-2","#N/A","#N/A","FESBA_R002-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"BJMUZIUYEBVCTMVO3F","false","#N/A","#N/A","#N/A","Hardware","true","true","false","240/416,3 Phase,Wye,4 Wire","FESBA_R003-2","#N/A","#N/A","FESBA_R003-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"NKEH3TEUXTDYGHATCK","false","#N/A","#N/A","#N/A","Hardware","true","true","false","255/440,3 Phase,Wye,4 Wire","FESBA_R023-2","#N/A","#N/A","FESBA_R023-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"HFMWLFIEEWIZVJAU0Z","false","#N/A","#N/A","#N/A","Hardware","true","true","false","220/380,3 Phase,Wye,4 Wire","FESBA_R099-2","#N/A","#N/A","FESBA_R099-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"SJUHJZYLQTHDAQOP7H","false","#N/A","#N/A","#N/A","Hardware","true","true","false","2400/4160,3 Phase,Wye,4Wire","FESBA_R107-2","#N/A","#N/A","FESBA_R107-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"WQM0XDG52HM81GRBAO","false","#N/A","#N/A","#N/A","Hardware","true","true","false","347/600,3 Phase,Wye,4 Wire","FESBA_R114-2","#N/A","#N/A","FESBA_R114-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"OHGXF3WE4ZXWZUEYRB","false","#N/A","#N/A","#N/A","Hardware","true","true","false","7976/13800,3 Ph,Wye,4 Wire","FESBA_R130-2","#N/A","#N/A","FESBA_R130-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"KVTMF9X5ZIIYYR08DE","false","#N/A","#N/A","#N/A","Hardware","true","true","false","7621/13200,3 Ph,Wye,4 Wire","FESBA_R132-2","#N/A","#N/A","FESBA_R132-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"U6ZCTINAEM5IMD4SBJ","false","#N/A","#N/A","#N/A","Hardware","true","true","false","7200/12470,3 Ph,Wye,4 Wire","FESBA_R144-2","#N/A","#N/A","FESBA_R144-2","#N/A","Voltage PC","#N/A","EAD4PBLADZ5PQVPTY7","#N/A"
"ROH53VXUXSEGCEHZKC","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Level 1 Sound Attenuated Enclosure","FESBA_S1ENC","#N/A","#N/A","FESBA_S1ENC","#N/A","#N/A","#N/A","#N/A","#N/A"
"QNHZVRT6ECWPM8LH6R","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Level 2 Sound Attenuated Enclosure","FESBA_S2ENC","#N/A","#N/A","FESBA_S2ENC","#N/A","#N/A","#N/A","#N/A","#N/A"
"3JQ8TFD5U6JMBPKRVZ","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Level 3 Sound Attenuated Enclosure","FESBA_S3ENC","#N/A","#N/A","FESBA_S3ENC","#N/A","#N/A","#N/A","#N/A","#N/A"
"XZJE08GFINIYWYXJJ2","false","#N/A","#N/A","#N/A","Hardware","true","true","false","Weather Protected Enclosure","FESBA_WHENC","#N/A","#N/A","FESBA_WHENC","#N/A","#N/A","#N/A","#N/A","#N/A"
"0GK9LOKCAS2IRELJQJ","false","Allowed","The  FESBA  Series generator set performs at the highest level, featuring a robust design and optimal fuel consumption. A perfect solution for mission-critical applications.","/resource/1736281665000/generators/3000kw.png","Hardware","true","true","false","FESBA Generator Set","FESBA-FRD","#N/A","#N/A","FESBA-FRD","Bundle","Generator Set PC","#N/A","MFE6YEVBAKUX5MKLX0","#N/A"
"RB9PGRZBJWXGG0VU6T","false","#N/A","#N/A","#N/A","Generator Set","true","true","true","Skid-Mounted Radiator Assembly","FESBA-PM-RAD","Each","#N/A","FESBA-PM-RAD","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"ABTWDPHWZVIMYPBZGK","false","Allowed","The fuel cell power module combines the fuel cell stack, as well as the subsystems for the hydrogen and air supplies, the cooling circuit, and current supply in one compact module.","/resource/FuelCell","Generator Set","true","true","false","Fuel Cell Power Module 700","FUCEL","Each","#N/A","FUCEL","Bundle","Fuel Cell PC","EACH","CGGKWRULRICJRGC3TK","AYTIXFOBWA3OE6LHMK"
"0XLRYOKRR7HSPD00SO","false","Allowed","These lower power range generator sets are built with the same engineering and system expertise as our larger gensets, featuring low fuel consumption, high efficiency and outstanding reliability.","/resource/1736281665000/generators/400kw.png","Generator Set","true","true","false","GAMD Generator Set","GAMD-FRD","#N/A","#N/A","GAMD-FRD","Bundle","#N/A","#N/A","#N/A","#N/A"
"UF14CNRISBLSWUY7MD","false","#N/A","Electrical conduit pipes (PVC, EMT, or rigid metal).
Couplings, connectors, and fittings for conduits.
Cable glands for sealing cable entry points.","#N/A","#N/A","true","false","false","Conduits and Fittings","Generator-Conduit","#N/A","#N/A","Generator-Conduit","#N/A","MiscGen","#N/A","KF4HUUFZQ3XXDDJL0L","#N/A"
"VIWE8NGJAV92IWMSZD","false","Allowed","High-capacity power cables for generator-to-panel connections.","#N/A","#N/A","true","false","false","Wiring & Cables","Generator-Wiring","#N/A","#N/A","Generator-Wiring","#N/A","MiscGen","#N/A","KF4HUUFZQ3XXDDJL0L","#N/A"
"3SULEJSEQ0KLZXMYPB","false","Allowed","Enhanced bucket shape allows material to flow more easily. Tapered bucket sidewalls allow for easy dumping of sticky material.","/resource/1743026441000/GeneralBucket?","#N/A","true","true","false","General Purpose Bucket","GP-Bucket","#N/A","#N/A","GP-Bucket","#N/A","Buckets PC","#N/A","9BODPWDT0MBIAPESFO","#N/A"
"CAZEKIAUNFJK3EVZMM","false","Allowed","Ensure the safety and efficiency of your heavy equipment with our GPS Tracker Subscription, offering real-time location tracking, comprehensive usage reports, and maintenance alerts to maximize operational uptime.","/resource/1743026472000/GPSTracker?","#N/A","true","true","true","GPS Tracker Subscription","GPST","#N/A","#N/A","GPST","#N/A","#N/A","#N/A","#N/A","#N/A"
"ANEZOWSZZAUKDYHFGD","false","#N/A","A highly corrosive, strong mineral acid","/resource/1743027236000/H2SO4IBC?","Chemical","true","false","false","Sulfuric Acid (H2SO4) - 1000L IBC","H2SO4-1000L-IBC","#N/A","#N/A","H2SO4-1000L-IBC","#N/A","#N/A","1000L-IBC","#N/A","PSSWQF6D93G7PCHDQY"
"OOCFXXXZUHRWXBZ21G","false","#N/A","A highly corrosive, strong mineral acid","/resource/1743027276000/H2SO4Drum?","Chemical","true","false","false","Sulfuric Acid (H2SO4) - 200L Drum","H2SO4-200L-DR","#N/A","#N/A","H2SO4-200L-DR","#N/A","#N/A","200L-DR","#N/A","IWASGZL54RR8OI5TGB"
"YTPCSYH8EAEZT2MMWF","false","Allowed","#N/A","#N/A","Service","true","false","false","Installation Fee","Install-Fee","#N/A","#N/A","Install-Fee","#N/A","#N/A","#N/A","#N/A","#N/A"
"QUIVD58WLGCCEZGMVA","false","Allowed","#N/A","#N/A","Generator Set","true","true","false","Load Breaker","LBRK","Each","#N/A","LBRK","Bundle","Switchgear Bay","EACH","W0FWSYGFKFZ3FNPYDI","AYTIXFOBWA3OE6LHMK"
"PJAR3D7MRNXIK5ZNWQ","false","Allowed","#N/A","#N/A","Generator Set","true","true","false","Low Voltage - Generator Breaker","LVGBRK","Each","#N/A","LVGBRK","Bundle","Switchgear Bay","EACH","W0FWSYGFKFZ3FNPYDI","AYTIXFOBWA3OE6LHMK"
"06OMNWRIUR65ONSOFC","false","#N/A","To assess the generator’s cooling and ventilation needs, as well as the placement and anchoring of the generator.","#N/A","Service","true","false","false","Mechanical Engineer","Mechanical-Engineer","#N/A","#N/A","Mechanical-Engineer","#N/A","#N/A","#N/A","#N/A","#N/A"
"9IOCH2SJ8BXDQM3WYL","false","#N/A","Includes bolts, nuts, washers for securing the generator to the foundation. Also includes Anchor Kit & Anti-Vibration Pads.","#N/A","#N/A","true","false","false","Mounting Hardware","Mounting-Hardware","#N/A","#N/A","Mounting-Hardware","#N/A","MiscGen","#N/A","KF4HUUFZQ3XXDDJL0L","#N/A"
"JR7ANHVK6NYNB6U8MX","false","Allowed","Maintenance Visits","/resource/1743026693000/MaintenanceVisit?","#N/A","true","true","true","Maintenance Visit","MV","#N/A","#N/A","MV","#N/A","#N/A","#N/A","#N/A","#N/A"
"ARYET3ZAWGJKZHOY1B","false","Allowed","#N/A","#N/A","Generator Set","true","true","false","Medium Voltage - Generator Breaker","MVGBRK","Each","#N/A","MVGBRK","Bundle","Switchgear Bay","EACH","W0FWSYGFKFZ3FNPYDI","AYTIXFOBWA3OE6LHMK"
"VBWU4SJE87VGXZLONA","false","Allowed","A strong alkaline base, also known as caustic soda.","/resource/1743026914000/NaOHBag?","Chemical","true","false","false","Sodium Hydroxide (NaOH) - 25KG Bag","NaOH-25KG","#N/A","#N/A","NaOH-25KG","#N/A","#N/A","25kg-BAG","#N/A","45S4DGAPCTE3QFVJ8Y"
"ZCLLDJWQHXYXBSIWNY","false","Allowed","A strong alkaline base, also known as caustic soda.","/resource/1743026914000/NaOHBag?","Chemical","true","false","false","Sodium Hydroxide (NaOH) - 50KG Bag","NaOH-50KG","#N/A","#N/A","NaOH-50KG","#N/A","#N/A","50kg-BAG","#N/A","G7UMIFY8HR6VUYXHA2"
"LD00BN9YKICQSJYLNU","false","Allowed","A colorless gas with a pungent odor, used in various industrial processes.","/resource/1743025960000/NH3Cyl?","Chemical","true","false","false","Ammonia (NH3) - CYL","NH3-CYL","#N/A","#N/A","NH3-CYL","#N/A","#N/A","CYL","#N/A","4YSYJ1R9YGTD5RXIYF"
"RNRRRX0GS3RW9KHVX6","false","#N/A","Adjusts fuel cell voltage output to match system requirements","#N/A","Generator Set","true","true","false","DC-DC Converter","OPT-100","Each","#N/A","OPT-100","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"NJCYXGJZFTWDDTNJ9A","false","#N/A","Converts DC output to standard AC power","#N/A","Generator Set","true","true","false","DC-AC Inverter","OPT-101","Each","#N/A","OPT-101","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"6XBADMKS3J8QNYJWEL","false","#N/A","Manages load balancing, shutdowns, and safety triggers","#N/A","Generator Set","true","true","false","Power Management System","OPT-102","Each","#N/A","OPT-102","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"RBPJJ5JIVDQ1G5CAIC","false","#N/A","Connectivity via Ethernet, LTE, or Wi-Fi for real-time diagnostics","#N/A","Generator Set","true","true","false","Remote Monitoring Module","OPT-103","Each","#N/A","OPT-103","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"GZNLFETQWAXM0CHBH9","false","#N/A","Logs performance data for maintenance and analysis","#N/A","Generator Set","true","true","false","Data Logging Unit","OPT-104","Each","#N/A","OPT-104","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"H8DIOSPWFLIZHB5ZJA","false","#N/A","Provides initial power before fuel cell ramps up","#N/A","Generator Set","true","true","false","Startup Battery","OPT-105","Each","#N/A","OPT-105","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"EDYZGHENHTVKGW2PLI","false","#N/A","High-pressure hydrogen tank for extended operation","#N/A","#N/A","true","true","false","Hydrogen Storage Tank - 350 bar","OPT-106","Each","#N/A","OPT-106","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"MADRVC7RDXKXGA1P5Z","false","#N/A","Ultra-high-pressure hydrogen storage","#N/A","#N/A","true","true","false","Hydrogen Storage Tank - 700 bar","OPT-107","Each","#N/A","OPT-107","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"Z27FA2DY7YYAVWUPQ3","false","#N/A","Converts natural gas into hydrogen-rich gas for fuel cells","#N/A","Generator Set","true","true","false","Natural Gas Reformer","OPT-108","Each","#N/A","OPT-108","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"ARX1VL4QDB08OKZ0WH","false","#N/A","Removes impurities to protect the fuel cell stack","#N/A","Generator Set","true","true","false","Fuel Quality Filtration Kit","OPT-109","Each","#N/A","OPT-109","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
"L4HJHNPD8RJRXO1YSQ","false","#N/A","Cleans internal moisture and gas impurities","#N/A","Generator Set","true","true","false","Automatic Purge Valves","OPT-110","Each","#N/A","OPT-110","#N/A","#N/A","EACH","#N/A","AYTIXFOBWA3OE6LHMK"
