$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Evergreen Monthly;CHF,CHF,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Evergreen Monthly;Evergreen,1780
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Term Annual;CHF,CHF,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Term Annual;TermDefined,21330
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Term Monthly;CHF,CHF,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Term Monthly;TermDefined,1330
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Evergreen Monthly;CHF,CHF,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Evergreen Monthly;Evergreen,3110
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Term Annual;CHF,CHF,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Term Annual;TermDefined,26660
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Term Monthly;CHF,CHF,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Term Monthly;TermDefined,2670
Additional QB DataGraph (500M);Standard Price Book;QB-DAT-GRPH;Term Annual;CHF,CHF,true,false,Additional QB DataGraph (500M),Standard Price Book;true,QB-DAT-GRPH,Term Annual;TermDefined,22220
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Evergreen Monthly;CHF,CHF,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Evergreen Monthly;Evergreen,4
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Term Annual;CHF,CHF,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Term Annual;TermDefined,40
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Term Monthly;CHF,CHF,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Term Monthly;TermDefined,4
C13 to C14 Power Cable 3';Standard Price Book;QB-CMPC-5887;One-Time;CHF,CHF,true,false,C13 to C14 Power Cable 3',Standard Price Book;true,QB-CMPC-5887,One-Time;OneTime,220
Configured Power Cable;Standard Price Book;QB-CMPC-5882;One-Time;CHF,CHF,true,false,Configured Power Cable,Standard Price Book;true,QB-CMPC-5882,One-Time;OneTime,220
Data Normalization Expert;Standard Price Book;QB-SRV-DNE;One-Time;CHF,CHF,true,false,Data Normalization Expert,Standard Price Book;true,QB-SRV-DNE,One-Time;OneTime,270
Gold Hardware Maintenance;Standard Price Book;QB-SUPP-1005;Term Annual;CHF,CHF,true,false,Gold Hardware Maintenance,Standard Price Book;true,QB-SUPP-1005,Term Annual;TermDefined,26660
Implementation Engineer;Standard Price Book;QB-SRV-IMP;One-Time;CHF,CHF,true,false,Implementation Engineer,Standard Price Book;true,QB-SRV-IMP,One-Time;OneTime,270
Integration Specialist Engineer;Standard Price Book;QB-SRV-ISE;One-Time;CHF,CHF,true,false,Integration Specialist Engineer,Standard Price Book;true,QB-SRV-ISE,One-Time;OneTime,310
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;QB-NET X710;One-Time;CHF,CHF,true,false,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,QB-NET X710,One-Time;OneTime,1420
Intel X710 Dual Port 10Gb SFP;Standard Price Book;QB-BET X710SFP;One-Time;CHF,CHF,true,false,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,QB-BET X710SFP,One-Time;OneTime,1420
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;QB-INTEL E5-2609;One-Time;CHF,CHF,true,false,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,QB-INTEL E5-2609,One-Time;OneTime,1330
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;QB-INTEL E5-2660;One-Time;CHF,CHF,true,false,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,QB-INTEL E5-2660,One-Time;OneTime,1510
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;QB-INTEL E5-2667;One-Time;CHF,CHF,true,false,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,QB-INTEL E5-2667,One-Time;OneTime,2220
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;QB-INTEL E5-2683;One-Time;CHF,CHF,true,false,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,QB-INTEL E5-2683,One-Time;OneTime,1240
Module Extension Engineer;Standard Price Book;QB-SRV-MEE;One-Time;CHF,CHF,true,false,Module Extension Engineer,Standard Price Book;true,QB-SRV-MEE,One-Time;OneTime,270
PowerSwerve R750 Rack Server;Standard Price Book;QB-BDL-R750;One-Time;CHF,CHF,true,false,PowerSwerve R750 Rack Server,Standard Price Book;true,QB-BDL-R750,One-Time;OneTime,3470
Professional Services Daily Rate;Standard Price Book;QB-SRV-OG-PSH;One-Time;CHF,CHF,true,false,Professional Services Daily Rate,Standard Price Book;true,QB-SRV-OG-PSH,One-Time;OneTime,220
Professional Services Scope of Work;Standard Price Book;QB-SRV-SOW;One-Time;CHF,CHF,true,false,Professional Services Scope of Work,Standard Price Book;true,QB-SRV-SOW,One-Time;OneTime,22220
Program Director;Standard Price Book;QB-SRV-PD;One-Time;CHF,CHF,true,false,Program Director,Standard Price Book;true,QB-SRV-PD,One-Time;OneTime,310
Project Manager;Standard Price Book;QB-SRV-PMN;One-Time;CHF,CHF,true,false,Project Manager,Standard Price Book;true,QB-SRV-PMN,One-Time;OneTime,270
QB API Management Solution;Standard Price Book;QB-API-MGMT;Evergreen Monthly;CHF,CHF,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Evergreen Monthly;Evergreen,890
QB API Management Solution;Standard Price Book;QB-API-MGMT;Term Annual;CHF,CHF,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Term Annual;TermDefined,10660
QB API Management Solution;Standard Price Book;QB-API-MGMT;Term Monthly;CHF,CHF,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Term Monthly;TermDefined,890
Quality Assurance Engineer;Standard Price Book;QB-SRV-QAE;One-Time;CHF,CHF,true,false,Quality Assurance Engineer,Standard Price Book;true,QB-SRV-QAE,One-Time;OneTime,270
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Evergreen Monthly;CHF,CHF,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;One-Time;CHF,CHF,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,One-Time;OneTime,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Term Annual;CHF,CHF,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Term Annual;TermDefined,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Term Monthly;CHF,CHF,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Term Monthly;TermDefined,0
QuantumBit Essentials Training;Standard Price Book;QB-TRN-ESSNTLS;One-Time;CHF,CHF,true,false,QuantumBit Essentials Training,Standard Price Book;true,QB-TRN-ESSNTLS,One-Time;OneTime,7550
QuantumBit Fundamentals Training;Standard Price Book;QB-TRN-FUND;One-Time;CHF,CHF,true,false,QuantumBit Fundamentals Training,Standard Price Book;true,QB-TRN-FUND,One-Time;OneTime,5780
QuantumBit Services Project;Standard Price Book;QB-BDL-SRVC;One-Time;CHF,CHF,true,false,QuantumBit Services Project,Standard Price Book;true,QB-BDL-SRVC,One-Time;OneTime,0
QuantumBit Starter;Standard Price Book;QB-BDL-STND;One-Time;CHF,CHF,true,false,QuantumBit Starter,Standard Price Book;true,QB-BDL-STND,One-Time;OneTime,0
QuantumBit Subscription;Standard Price Book;TEST-SUB;Evergreen Annual;CHF,CHF,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Evergreen Annual;Evergreen,370
QuantumBit Subscription;Standard Price Book;TEST-SUB;Evergreen Monthly;CHF,CHF,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Evergreen Monthly;Evergreen,30
QuantumBit Subscription;Standard Price Book;TEST-SUB;Term Annual;CHF,CHF,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Term Annual;TermDefined,320
QuantumBit Subscription;Standard Price Book;TEST-SUB;Term Monthly;CHF,CHF,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Term Monthly;TermDefined,30
Silver Hardware Maintenance;Standard Price Book;QB-SUPP-1000;Term Annual;CHF,CHF,true,false,Silver Hardware Maintenance,Standard Price Book;true,QB-SUPP-1000,Term Annual;TermDefined,22220
Solutions Architect;Standard Price Book;QB-SRV-SAT;One-Time;CHF,CHF,true,false,Solutions Architect,Standard Price Book;true,QB-SRV-SAT,One-Time;OneTime,440
16GB RDIMM;Standard Price Book;QB-MEM 16GB;One-Time;CAD,CAD,true,false,16GB RDIMM,Standard Price Book;true,QB-MEM 16GB,One-Time;OneTime,810
1TB 7.2k RPM NLSAS;Standard Price Book;QB-HD 1TB;One-Time;CAD,CAD,true,false,1TB 7.2k RPM NLSAS,Standard Price Book;true,QB-HD 1TB,One-Time;OneTime,680
32GB RDIMM;Standard Price Book;QB-MEM 32GB;One-Time;CAD,CAD,true,false,32GB RDIMM,Standard Price Book;true,QB-MEM 32GB,One-Time;OneTime,1210
4TB 7.2k RPM NLSAS;Standard Price Book;QB-HD 4TB;One-Time;CAD,CAD,true,false,4TB 7.2k RPM NLSAS,Standard Price Book;true,QB-HD 4TB,One-Time;OneTime,1080
8GB RDIMM;Standard Price Book;QB-MEM 8GB;One-Time;CAD,CAD,true,false,8GB RDIMM,Standard Price Book;true,QB-MEM 8GB,One-Time;OneTime,540
8TB 7.2k RPM NLSAS;Standard Price Book;QB-HD 8TB;One-Time;CAD,CAD,true,false,8TB 7.2k RPM NLSAS,Standard Price Book;true,QB-HD 8TB,One-Time;OneTime,1360
8TB 7.2k RPM Self-Encrypting NLSAS;Standard Price Book;QB-HD 8TBSE;One-Time;CAD,CAD,true,false,8TB 7.2k RPM Self-Encrypting NLSAS,Standard Price Book;true,QB-HD 8TBSE,One-Time;OneTime,1630
Additional API;Standard Price Book;QB-API;Evergreen Monthly;CAD,CAD,true,false,Additional API,Standard Price Book;true,QB-API,Evergreen Monthly;Evergreen,2710
Additional API;Standard Price Book;QB-API;Term Annual;CAD,CAD,true,false,Additional API,Standard Price Book;true,QB-API,Term Annual;TermDefined,20350
Additional API;Standard Price Book;QB-API;Term Monthly;CAD,CAD,true,false,Additional API,Standard Price Book;true,QB-API,Term Monthly;TermDefined,2040
Additional API Flex (100M);Standard Price Book;QB-API-FLEX;Term Annual;CAD,CAD,true,false,Additional API Flex (100M),Standard Price Book;true,QB-API-FLEX,Term Annual;TermDefined,610
Additional API Gov;Standard Price Book;QB-API-GOVT;Term Annual;CAD,CAD,true,false,Additional API Gov,Standard Price Book;true,QB-API-GOVT,Term Annual;TermDefined,1970
Additional API Pre-Prod;Standard Price Book;QB-API-PREP;Term Annual;CAD,CAD,true,false,Additional API Pre-Prod,Standard Price Book;true,QB-API-PREP,Term Annual;TermDefined,4400
Additional API Prod;Standard Price Book;QB-API-PROD;Term Annual;CAD,CAD,true,false,Additional API Prod,Standard Price Book;true,QB-API-PROD,Term Annual;TermDefined,4400
Additional Automation QB Credits;Standard Price Book;QB-AUT-CRED;Evergreen Monthly;CAD,CAD,true,false,Additional Automation QB Credits,Standard Price Book;true,QB-AUT-CRED,Evergreen Monthly;Evergreen,3
Additional Automation QB Credits;Standard Price Book;QB-AUT-CRED;Term Annual;CAD,CAD,true,false,Additional Automation QB Credits,Standard Price Book;true,QB-AUT-CRED,Term Annual;TermDefined,34
Additional Automation QB Credits;Standard Price Book;QB-AUT-CRED;Term Monthly;CAD,CAD,true,false,Additional Automation QB Credits,Standard Price Book;true,QB-AUT-CRED,Term Monthly;TermDefined,3
Additional Data Throughput;Standard Price Book;QB-DAT-THPT;Evergreen Monthly;CAD,CAD,true,false,Additional Data Throughput,Standard Price Book;true,QB-DAT-THPT,Evergreen Monthly;Evergreen,4340
Additional Data Throughput;Standard Price Book;QB-DAT-THPT;Term Annual;CAD,CAD,true,false,Additional Data Throughput,Standard Price Book;true,QB-DAT-THPT,Term Annual;TermDefined,51560
Additional Data Throughput;Standard Price Book;QB-DAT-THPT;Term Monthly;CAD,CAD,true,false,Additional Data Throughput,Standard Price Book;true,QB-DAT-THPT,Term Monthly;TermDefined,4070
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Evergreen Monthly;CAD,CAD,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Evergreen Monthly;Evergreen,2710
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Term Annual;CAD,CAD,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Term Annual;TermDefined,32570
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Term Monthly;CAD,CAD,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Term Monthly;TermDefined,2040
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Evergreen Monthly;CAD,CAD,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Evergreen Monthly;Evergreen,4750
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Term Annual;CAD,CAD,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Term Annual;TermDefined,40710
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Term Monthly;CAD,CAD,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Term Monthly;TermDefined,4070
Additional QB DataGraph (500M);Standard Price Book;QB-DAT-GRPH;Term Annual;CAD,CAD,true,false,Additional QB DataGraph (500M),Standard Price Book;true,QB-DAT-GRPH,Term Annual;TermDefined,33920
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Evergreen Monthly;CAD,CAD,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Evergreen Monthly;Evergreen,10
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Term Annual;CAD,CAD,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Term Annual;TermDefined,61
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Term Monthly;CAD,CAD,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Term Monthly;TermDefined,7
C13 to C14 Power Cable 3';Standard Price Book;QB-CMPC-5887;One-Time;CAD,CAD,true,false,C13 to C14 Power Cable 3',Standard Price Book;true,QB-CMPC-5887,One-Time;OneTime,340
Configured Power Cable;Standard Price Book;QB-CMPC-5882;One-Time;CAD,CAD,true,false,Configured Power Cable,Standard Price Book;true,QB-CMPC-5882,One-Time;OneTime,340
Data Normalization Expert;Standard Price Book;QB-SRV-DNE;One-Time;CAD,CAD,true,false,Data Normalization Expert,Standard Price Book;true,QB-SRV-DNE,One-Time;OneTime,410
Gold Hardware Maintenance;Standard Price Book;QB-SUPP-1005;Term Annual;CAD,CAD,true,false,Gold Hardware Maintenance,Standard Price Book;true,QB-SUPP-1005,Term Annual;TermDefined,40710
Implementation Engineer;Standard Price Book;QB-SRV-IMP;One-Time;CAD,CAD,true,false,Implementation Engineer,Standard Price Book;true,QB-SRV-IMP,One-Time;OneTime,410
Integration Specialist Engineer;Standard Price Book;QB-SRV-ISE;One-Time;CAD,CAD,true,false,Integration Specialist Engineer,Standard Price Book;true,QB-SRV-ISE,One-Time;OneTime,470
Intel X710 Dual Port 10Gb Direct Attach;Standard Price Book;QB-NET X710;One-Time;CAD,CAD,true,false,Intel X710 Dual Port 10Gb Direct Attach,Standard Price Book;true,QB-NET X710,One-Time;OneTime,2170
Intel X710 Dual Port 10Gb SFP;Standard Price Book;QB-BET X710SFP;One-Time;CAD,CAD,true,false,Intel X710 Dual Port 10Gb SFP,Standard Price Book;true,QB-BET X710SFP,One-Time;OneTime,2170
Intel Xeon E5-2609 v4 1.7GHz;Standard Price Book;QB-INTEL E5-2609;One-Time;CAD,CAD,true,false,Intel Xeon E5-2609 v4 1.7GHz,Standard Price Book;true,QB-INTEL E5-2609,One-Time;OneTime,2030
Intel Xeon E5-2660 v4 2.0GHz;Standard Price Book;QB-INTEL E5-2660;One-Time;CAD,CAD,true,false,Intel Xeon E5-2660 v4 2.0GHz,Standard Price Book;true,QB-INTEL E5-2660,One-Time;OneTime,2310
Intel Xeon E5-2667 v4 3.2GHz;Standard Price Book;QB-INTEL E5-2667;One-Time;CAD,CAD,true,false,Intel Xeon E5-2667 v4 3.2GHz,Standard Price Book;true,QB-INTEL E5-2667,One-Time;OneTime,3390
Intel Xeon E5-2683 v4 2.1GHz;Standard Price Book;QB-INTEL E5-2683;One-Time;CAD,CAD,true,false,Intel Xeon E5-2683 v4 2.1GHz,Standard Price Book;true,QB-INTEL E5-2683,One-Time;OneTime,1900
Module Extension Engineer;Standard Price Book;QB-SRV-MEE;One-Time;CAD,CAD,true,false,Module Extension Engineer,Standard Price Book;true,QB-SRV-MEE,One-Time;OneTime,410
PowerSwerve R750 Rack Server;Standard Price Book;QB-BDL-R750;One-Time;CAD,CAD,true,false,PowerSwerve R750 Rack Server,Standard Price Book;true,QB-BDL-R750,One-Time;OneTime,5290
Professional Services Daily Rate;Standard Price Book;QB-SRV-OG-PSH;One-Time;CAD,CAD,true,false,Professional Services Daily Rate,Standard Price Book;true,QB-SRV-OG-PSH,One-Time;OneTime,340
Professional Services Scope of Work;Standard Price Book;QB-SRV-SOW;One-Time;CAD,CAD,true,false,Professional Services Scope of Work,Standard Price Book;true,QB-SRV-SOW,One-Time;OneTime,33920
Program Director;Standard Price Book;QB-SRV-PD;One-Time;CAD,CAD,true,false,Program Director,Standard Price Book;true,QB-SRV-PD,One-Time;OneTime,470
Project Manager;Standard Price Book;QB-SRV-PMN;One-Time;CAD,CAD,true,false,Project Manager,Standard Price Book;true,QB-SRV-PMN,One-Time;OneTime,410
QB API Management Solution;Standard Price Book;QB-API-MGMT;Evergreen Monthly;CAD,CAD,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Evergreen Monthly;Evergreen,1360
QB API Management Solution;Standard Price Book;QB-API-MGMT;Term Annual;CAD,CAD,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Term Annual;TermDefined,16280
QB API Management Solution;Standard Price Book;QB-API-MGMT;Term Monthly;CAD,CAD,true,false,QB API Management Solution,Standard Price Book;true,QB-API-MGMT,Term Monthly;TermDefined,1360
Quality Assurance Engineer;Standard Price Book;QB-SRV-QAE;One-Time;CAD,CAD,true,false,Quality Assurance Engineer,Standard Price Book;true,QB-SRV-QAE,One-Time;OneTime,410
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Evergreen Monthly;CAD,CAD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Evergreen Monthly;Evergreen,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;One-Time;CAD,CAD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,One-Time;OneTime,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Term Annual;CAD,CAD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Term Annual;TermDefined,0
QuantumBit Complete Solution;Standard Price Book;QB-COMPLETE;Term Monthly;CAD,CAD,true,false,QuantumBit Complete Solution,Standard Price Book;true,QB-COMPLETE,Term Monthly;TermDefined,0
QuantumBit Essentials Training;Standard Price Book;QB-TRN-ESSNTLS;One-Time;CAD,CAD,true,false,QuantumBit Essentials Training,Standard Price Book;true,QB-TRN-ESSNTLS,One-Time;OneTime,11530
QuantumBit Fundamentals Training;Standard Price Book;QB-TRN-FUND;One-Time;CAD,CAD,true,false,QuantumBit Fundamentals Training,Standard Price Book;true,QB-TRN-FUND,One-Time;OneTime,8820
QuantumBit Services Project;Standard Price Book;QB-BDL-SRVC;One-Time;CAD,CAD,true,false,QuantumBit Services Project,Standard Price Book;true,QB-BDL-SRVC,One-Time;OneTime,0
QuantumBit Starter;Standard Price Book;QB-BDL-STND;One-Time;CAD,CAD,true,false,QuantumBit Starter,Standard Price Book;true,QB-BDL-STND,One-Time;OneTime,0
QuantumBit Subscription;Standard Price Book;TEST-SUB;Evergreen Annual;CAD,CAD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Evergreen Annual;Evergreen,570
QuantumBit Subscription;Standard Price Book;TEST-SUB;Evergreen Monthly;CAD,CAD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Evergreen Monthly;Evergreen,50
QuantumBit Subscription;Standard Price Book;TEST-SUB;Term Annual;CAD,CAD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Term Annual;TermDefined,490
QuantumBit Subscription;Standard Price Book;TEST-SUB;Term Monthly;CAD,CAD,true,false,QuantumBit Subscription,Standard Price Book;true,TEST-SUB,Term Monthly;TermDefined,40
Silver Hardware Maintenance;Standard Price Book;QB-SUPP-1000;Term Annual;CAD,CAD,true,false,Silver Hardware Maintenance,Standard Price Book;true,QB-SUPP-1000,Term Annual;TermDefined,33920
Solutions Architect;Standard Price Book;QB-SRV-SAT;One-Time;CAD,CAD,true,false,Solutions Architect,Standard Price Book;true,QB-SRV-SAT,One-Time;OneTime,680
16GB RDIMM;Standard Price Book;QB-MEM 16GB;One-Time;AUD,AUD,true,false,16GB RDIMM,Standard Price Book;true,QB-MEM 16GB,One-Time;OneTime,920
1TB 7.2k RPM NLSAS;Standard Price Book;QB-HD 1TB;One-Time;AUD,AUD,true,false,1TB 7.2k RPM NLSAS,Standard Price Book;true,QB-HD 1TB,One-Time;OneTime,760
32GB RDIMM;Standard Price Book;QB-MEM 32GB;One-Time;AUD,AUD,true,false,32GB RDIMM,Standard Price Book;true,QB-MEM 32GB,One-Time;OneTime,1360
4TB 7.2k RPM NLSAS;Standard Price Book;QB-HD 4TB;One-Time;AUD,AUD,true,false,4TB 7.2k RPM NLSAS,Standard Price Book;true,QB-HD 4TB,One-Time;OneTime,1220
8GB RDIMM;Standard Price Book;QB-MEM 8GB;One-Time;AUD,AUD,true,false,8GB RDIMM,Standard Price Book;true,QB-MEM 8GB,One-Time;OneTime,610
8TB 7.2k RPM NLSAS;Standard Price Book;QB-HD 8TB;One-Time;AUD,AUD,true,false,8TB 7.2k RPM NLSAS,Standard Price Book;true,QB-HD 8TB,One-Time;OneTime,1530
8TB 7.2k RPM Self-Encrypting NLSAS;Standard Price Book;QB-HD 8TBSE;One-Time;AUD,AUD,true,false,8TB 7.2k RPM Self-Encrypting NLSAS,Standard Price Book;true,QB-HD 8TBSE,One-Time;OneTime,1830
Additional API;Standard Price Book;QB-API;Evergreen Monthly;AUD,AUD,true,false,Additional API,Standard Price Book;true,QB-API,Evergreen Monthly;Evergreen,3060
Additional API;Standard Price Book;QB-API;Term Annual;AUD,AUD,true,false,Additional API,Standard Price Book;true,QB-API,Term Annual;TermDefined,22950
Additional API;Standard Price Book;QB-API;Term Monthly;AUD,AUD,true,false,Additional API,Standard Price Book;true,QB-API,Term Monthly;TermDefined,2290
Additional API Flex (100M);Standard Price Book;QB-API-FLEX;Term Annual;AUD,AUD,true,false,Additional API Flex (100M),Standard Price Book;true,QB-API-FLEX,Term Annual;TermDefined,690
Additional API Gov;Standard Price Book;QB-API-GOVT;Term Annual;AUD,AUD,true,false,Additional API Gov,Standard Price Book;true,QB-API-GOVT,Term Annual;TermDefined,2220
Additional API Pre-Prod;Standard Price Book;QB-API-PREP;Term Annual;AUD,AUD,true,false,Additional API Pre-Prod,Standard Price Book;true,QB-API-PREP,Term Annual;TermDefined,4960
Additional API Prod;Standard Price Book;QB-API-PROD;Term Annual;AUD,AUD,true,false,Additional API Prod,Standard Price Book;true,QB-API-PROD,Term Annual;TermDefined,4960
Additional Automation QB Credits;Standard Price Book;QB-AUT-CRED;Evergreen Monthly;AUD,AUD,true,false,Additional Automation QB Credits,Standard Price Book;true,QB-AUT-CRED,Evergreen Monthly;Evergreen,4
Additional Automation QB Credits;Standard Price Book;QB-AUT-CRED;Term Annual;AUD,AUD,true,false,Additional Automation QB Credits,Standard Price Book;true,QB-AUT-CRED,Term Annual;TermDefined,38
Additional Automation QB Credits;Standard Price Book;QB-AUT-CRED;Term Monthly;AUD,AUD,true,false,Additional Automation QB Credits,Standard Price Book;true,QB-AUT-CRED,Term Monthly;TermDefined,3
Additional Data Throughput;Standard Price Book;QB-DAT-THPT;Evergreen Monthly;AUD,AUD,true,false,Additional Data Throughput,Standard Price Book;true,QB-DAT-THPT,Evergreen Monthly;Evergreen,4900
Additional Data Throughput;Standard Price Book;QB-DAT-THPT;Term Annual;AUD,AUD,true,false,Additional Data Throughput,Standard Price Book;true,QB-DAT-THPT,Term Annual;TermDefined,58140
Additional Data Throughput;Standard Price Book;QB-DAT-THPT;Term Monthly;AUD,AUD,true,false,Additional Data Throughput,Standard Price Book;true,QB-DAT-THPT,Term Monthly;TermDefined,4590
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Evergreen Monthly;AUD,AUD,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Evergreen Monthly;Evergreen,3060
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Term Annual;AUD,AUD,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Term Annual;TermDefined,36720
Additional Flows - QB Starter;Standard Price Book;QB-FLO-STRT;Term Monthly;AUD,AUD,true,false,Additional Flows - QB Starter,Standard Price Book;true,QB-FLO-STRT,Term Monthly;TermDefined,2290
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Evergreen Monthly;AUD,AUD,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Evergreen Monthly;Evergreen,5350
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Term Annual;AUD,AUD,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Term Annual;TermDefined,45900
Additional Messages - QB Starter;Standard Price Book;QB-MSG-STRT;Term Monthly;AUD,AUD,true,false,Additional Messages - QB Starter,Standard Price Book;true,QB-MSG-STRT,Term Monthly;TermDefined,4590
Additional QB DataGraph (500M);Standard Price Book;QB-DAT-GRPH;Term Annual;AUD,AUD,true,false,Additional QB DataGraph (500M),Standard Price Book;true,QB-DAT-GRPH,Term Annual;TermDefined,38250
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Evergreen Monthly;AUD,AUD,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Evergreen Monthly;Evergreen,8
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Term Annual;AUD,AUD,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Term Annual;TermDefined,69
API Access Requests (AEH);Standard Price Book;QB-API-REQT;Term Monthly;AUD,AUD,true,false,API Access Requests (AEH),Standard Price Book;true,QB-API-REQT,Term Monthly;TermDefined,8
C13 to C14 Power Cable 3';Standard Price Book;QB-CMPC-5887;One-Time;AUD,AUD,true,false,C13 to C14 Power Cable 3',Standard Price Book;true,QB-CMPC-5887,One-Time;OneTime,380
